Variedad;Productor;Fecha_cosecha;Sigla;Evaluacion;Color;Tratamiento;Repetici—n;N_Bayas;Peso;Calibre_Ecuatorial;Calibre_polar;Color pag y dato;L*;a*;b*;c;h;TSS;PH;Gasto;Acidez_titulable;Firmeza
SC;Walpon;10-Abr; V T43 R3;E43;A;0h;R3;7;7.35;21.91;23.65;;;;;;;;;;;236.2
SC;Walpon;10-Abr; V T43 R3;E43;A;0h;R3;8;9.8;24.63;25.56;;;;;;;;;;;329.6
SC;Walpon;10-Abr; V T43 R3;E43;A;0h;R3;9;6.95;20.95;22.39;;;;;;;;;;;199.4
SC;Walpon;10-Abr; V T43 R3;E43;A;0h;R3;10;8.96;23.96;25.43;;;;;;;;;;;234
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;1;6.83;20.84;24.2;;;;;;;19.2;3.4;3.65;0.55;204.2
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;2;7.69;22.14;23.68;;;;;;;;;;;368.7
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;3;7.46;21.84;24.6;;;;;;;;;;;304.7
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;4;8.34;22.96;24.44;;;;;;;;;;;308.5
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;5;9.08;23.63;26.51;;;;;;;;;;;392.4
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;6;8.31;22.44;25.5;;;;;;;;;;;363.2
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;7;7.88;21.54;24.12;;;;;;;;;;;230.7
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;8;8.73;23.08;25.65;;;;;;;;;;;358.9
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;9;9.01;23.65;26.47;;;;;;;;;;;303.8
SC;Walpon;10-Abr; V T43 R4;E43;A;0h;R4;10;9.25;23.9;26.4;;;;;;;;;;;371.7
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;1;6.17;20.7;22.07;;;;;;;19.2;3.42;3.25;0.49;237.3
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;2;9.18;23.97;25.68;;;;;;;;;;;342.2
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;3;7.8;22.52;24.23;;;;;;;;;;;267.1
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;4;10.1;24.72;26.02;;;;;;;;;;;211.5
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;5;7.57;22.88;22.92;;;;;;;;;;;179.2
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;6;8.13;22.89;23.27;;;;;;;;;;;226.8
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;7;9.18;23.19;27.11;;;;;;;;;;;325.8
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;8;6.52;21.07;23.41;;;;;;;;;;;323.9
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;9;9.9;24.24;26.87;;;;;;;;;;;288.6
SC;Walpon;10-Abr; A T43 R1;E43;V;0h;R1;10;8.92;23.11;26.42;;;;;;;;;;;330.2
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;1;9.55;23.88;27.62;;;;;;;17.9;3.35;4.05;0.61;252.7
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;2;7.45;22.12;23.84;;;;;;;;;;;252.6
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;3;9.54;23.06;26.79;;;;;;;;;;;207.2
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;4;8.58;22.46;25.53;;;;;;;;;;;221.6
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;5;8.44;22.5;25.83;;;;;;;;;;;193.8
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;6;9.07;22.77;27.03;;;;;;;;;;;316.8
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;7;8.1;22.06;25.49;;;;;;;;;;;277.8
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;8;9.31;23.63;25.85;;;;;;;;;;;232.1
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;9;9.17;23.74;26.55;;;;;;;;;;;212.2
SC;Walpon;10-Abr; A T43 R2;E43;V;0h;R2;10;7.74;21.58;25.12;;;;;;;;;;;236.7
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;1;8.7;23.75;24.94;;;;;;;19.5;3.61;4.1;0.62;329.5
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;2;10.36;25.1;26.68;;;;;;;;;;;261.7
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;3;10;24.34;27.65;;;;;;;;;;;284.3
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;4;10.32;25.24;26.09;;;;;;;;;;;315.4
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;5;9.75;23.07;26.74;;;;;;;;;;;276
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;6;7.34;22.55;23.67;;;;;;;;;;;247.4
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;7;7.54;21.99;22.33;;;;;;;;;;;246.3
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;8;10.21;24.67;26.02;;;;;;;;;;;267.8
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;9;9.47;24.32;26.9;;;;;;;;;;;373.6
SC;Walpon;10-Abr; A T43 R3;E43;V;0h;R3;10;8.62;23.5;24.46;;;;;;;;;;;262.5
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;1;6.51;21.4;22.02;;;;;;;18;3.31;4.45;0.67;267.5
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;2;8.25;22.55;24.94;;;;;;;;;;;318.4
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;3;6.16;20.73;21.85;;;;;;;;;;;227.2
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;4;9.38;24.14;23.35;;;;;;;;;;;229.4
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;5;7.57;22.31;23.06;;;;;;;;;;;277.1
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;6;9.71;24.2;24.95;;;;;;;;;;;272.1
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;7;6.05;21.11;21.55;;;;;;;;;;;201.4
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;8;7.78;23.69;22.75;;;;;;;;;;;187
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;9;8.56;23.06;24.86;;;;;;;;;;;243
SC;Walpon;10-Abr; A T43 R4;E43;V;0h;R4;10;8.03;21.82;25.57;;;;;;;;;;;210.6
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;1;10.13;23.73;28.3;;P05/1;;;;;17.8;3.36;4.85;0.73;255.4
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;2;8.47;21.77;27.84;;P05/1;;;;;;;;;231.5
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;3;8.04;20.78;28.93;;P05/1;;;;;;;;;329.1
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;4;8.88;20.9;28.99;;P05/1;;;;;;;;;257.8
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;5;7.81;21.09;28.15;;P05/1;;;;;;;;;342.6
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;6;6.76;19.87;26.88;;P05/1;;;;;;;;;292
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;7;7.95;20.21;29.53;;P05/1;;;;;;;;;237.8
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;8;9.01;21.58;29.04;;P05/1;;;;;;;;;282.2
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;9;8.92;22.53;27.18;;P05/1;;;;;;;;;223.3
AL;Los bronces;14-Abr;AE40 R1;E40;A;3h;R1;10;7.35;20.27;27.59;;P05/1;;;;;;;;;314.4
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;1;8.51;22.08;26.82;;P05/1;;;;;17.6;3.3;4.9;0.74;221.8
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;2;8.4;20.96;29.73;;P05/1;;;;;;;;;220.4
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;3;6.13;19.35;25.54;;P05/1;;;;;;;;;321.7
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;4;7.26;20.24;26.73;;P05/1;;;;;;;;;231.8
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;5;8.4;22.38;25.9;;P05/1;;;;;;;;;216.9
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;6;8.31;21.98;26.55;;P05/1;;;;;;;;;251.9
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;7;9.36;22.4;27.74;;P05/1;;;;;;;;;211.4
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;8;6.13;19.23;24.84;;P05/1;;;;;;;;;281.6
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;9;7.79;22.01;25.16;;P05/1;;;;;;;;;267.2
AL;Los bronces;14-Abr;AE40 R2;E40;A;3h;R2;10;7.14;19.13;27.08;;P05/1;;;;;;;;;220.3
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;1;10.00;23.42;28.25;;P05/1;;;;;19.8;3.38;4.9;0.74;323.5
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;2;7.77;20.8;26.61;;P05/1;;;;;;;;;278.3
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;3;6.95;19.9;26.91;;P05/1;;;;;;;;;314.4
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;4;10.26;24.04;27.34;;P05/1;;;;;;;;;249.5
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;5;7.21;19.80;28.00;;P05/1;;;;;;;;;333.4
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;6;7.98;21.37;27.83;;P05/1;;;;;;;;;262.5
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;7;8.09;21.27;27.59;;P05/1;;;;;;;;;256.6
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;8;8.61;21.93;28.78;;P05/1;;;;;;;;;299.8
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;9;7.99;20.15;28.57;;P05/1;;;;;;;;;255.2
AL;Los bronces;14-Abr;AE40 R3;E40;A;3h;R3;10;9.59;23.4;27.42;;P05/1;;;;;;;;;276.6
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;1;9.40;22.86;27.01;;P05/1;;;;;18.9;3.34;4.85;0.73;241.4
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;2;6.48;19.19;25.68;;P05/1;;;;;;;;;253.8
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;3;7.86;21.8;25.23;;P05/1;;;;;;;;;250.4
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;4;6.72;19.32;25.72;;P05/1;;;;;;;;;235.9
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;5;7.05;20.53;25.79;;P05/1;;;;;;;;;271.7
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;6;9.24;21.75;29.42;;P05/1;;;;;;;;;281.4
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;7;7.09;19.47;26.9;;P05/1;;;;;;;;;236.7
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;8;7.08;19.96;26.43;;P05/1;;;;;;;;;250
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;9;8.23;22.4;25.16;;P05/1;;;;;;;;;226.4
AL;Los bronces;14-Abr;AE40 R4;E40;A;3h;R4;10;8.40;22.56;25.62;;P05/1;;;;;;;;;247.1
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;1;9.48;21.23;29.92;;P05/2;;;;;20.3;3.46;3.95;0.59;273.3
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;2;9.06;22.56;27.51;;P05/2;;;;;;;;;247.5
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;3;10.53;22.79;30.53;;P05/2;;;;;;;;;228.7
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;4;10.00;22.64;28.39;;P05/2;;;;;;;;;265.8
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;5;10.47;22.3;30.89;;P05/2;;;;;;;;;278.3
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;6;9.50;22.05;27.76;;P05/2;;;;;;;;;273
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;7;10.75;23.00;29.23;;P05/2;;;;;;;;;247.4
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;8;8.43;21.99;26.77;;P05/2;;;;;;;;;294.1
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;9;10.41;23.33;28.14;;P05/2;;;;;;;;;211.5
AL;Los bronces;14-Abr;VE40 R1;E40;V;3h;R1;10;9.38;21.95;28.07;;P05/2;;;;;;;;;235.9
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;1;11.31;23.73;29.32;;P05/2;;;;;18.1;3.5;4.45;0.67;233.1
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;2;9.02;22.36;30.02;;P05/2;;;;;;;;;328.5
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;3;10.00;22.34;31.06;;P05/2;;;;;;;;;243.1
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;4;10.00;23.56;28.46;;P05/2;;;;;;;;;292.1
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;5;12.27;21.49;30.53;;P05/2;;;;;;;;;265
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;6;11.53;24.21;30.88;;P05/2;;;;;;;;;241.6
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;7;10.94;24.77;29.44;;P05/2;;;;;;;;;322
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;8;10.47;24.29;28.87;;P05/2;;;;;;;;;340.4
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;9;11.19;23.73;31.59;;P05/2;;;;;;;;;319.8
AL;Los bronces;14-Abr;VE40 R2;E40;V;3h;R2;10;9.49;21.07;30.01;;P05/2;;;;;;;;;280.6
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;1;9.89;22.43;31.98;;P05/2;;;;;19.1;3.45;4.5;0.68;280.9
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;2;10.92;23.63;29.35;;P05/2;;;;;;;;;323.6
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;3;9.58;22.48;28.67;;P05/2;;;;;;;;;383
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;4;11.11;23.98;31.56;;P05/2;;;;;;;;;352
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;5;9.22;22.41;28.24;;P05/2;;;;;;;;;315.2
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;6;9.05;22.78;26.99;;P05/2;;;;;;;;;265.1
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;7;9.02;22.72;29.85;;P05/2;;;;;;;;;338.5
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;8;10.33;22.99;29.95;;P05/2;;;;;;;;;289.1
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;9;12.99;25.35;32.26;;P05/2;;;;;;;;;365.2
AL;Los bronces;14-Abr;VE40 R3;E40;V;3h;R3;10;10.59;23.59;29.93;;P05/2;;;;;;;;;331.3
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;1;12.88;25.43;31.92;;P05/2;;;;;19.2;3.45;4.4;0.66;326.4
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;2;13.43;24.16;34.1;;P05/2;;;;;;;;;316.2
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;3;10.00;22.68;28.88;;P05/2;;;;;;;;;289.9
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;4;11.05;22.88;33.45;;P05/2;;;;;;;;;298.4
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;5;11.96;23.21;35.28;;P05/2;;;;;;;;;253.5
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;6;10.79;23.60;29.94;;P05/2;;;;;;;;;256.8
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;7;8.27;19.78;30.65;;P05/2;;;;;;;;;303.7
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;8;9.90;22.01;29.79;;P05/2;;;;;;;;;288.8
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;9;10.66;21.71;33.37;;P05/2;;;;;;;;;284
AL;Los bronces;14-Abr;VE40 R4;E40;V;3h;R4;10;9.10;20.50;31.88;;P05/2;;;;;;;;;199.4
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;1;7.5;20.47;27.04;;P08/1;;;;;17.3;3.26;3.5;0.53;255.3
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;2;10.50;22.59;30.26;;P08/1;;;;;;;;;202.6
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;3;8.26;19.1;26.09;;P08/1;;;;;;;;;254
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;4;6.78;19.8;30.25;;P08/1;;;;;;;;;268.2
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;5;8.26;19.89;25.99;;P08/1;;;;;;;;;318.9
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;6;10.96;20.35;28.14;;P08/1;;;;;;;;;303.1
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;7;6.86;21.51;28.59;;P08/1;;;;;;;;;288.4
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;8;7.50;20.2;27.47;;P08/1;;;;;;;;;221.3
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;9;7.27;20.04;27.8;;P08/1;;;;;;;;;251
AL;Los bronces;14-Abr;AE43 R1;E43;A;3h;R1;10;7.82;20.9;28.05;;P08/1;;;;;;;;;292.1
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;1;8.88;22.2;27.32;;P08/1;;;;;17.9;3.01;4.2;0.63;270.6
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;2;8.48;22.18;28.39;;P08/1;;;;;;;;;296.9
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;3;7.86;21.83;26;;P08/1;;;;;;;;;307.2
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;4;8.51;22.53;27.41;;P08/1;;;;;;;;;305.9
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;5;7.99;22;25.16;;P08/1;;;;;;;;;300.1
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;6;8.37;22.36;26.11;;P08/1;;;;;;;;;308.5
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;7;7.99;21.61;27.93;;P08/1;;;;;;;;;270.4
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;8;10.56;24.38;27.44;;P08/1;;;;;;;;;278.5
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;9;8.81;21.54;29.04;;P08/1;;;;;;;;;306.5
AL;Los bronces;14-Abr;AE43 R2;E43;A;3h;R2;10;7.28;21.53;25.44;;P08/1;;;;;;;;;336.9
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;1;11.31;22.13;28.37;;P08/1;;;;;18.2;3.12;4.1;0.62;206.3
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;2;7.10;19.32;28.39;;P08/1;;;;;;;;;212.5
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;3;8.81;22.07;26.28;;P08/1;;;;;;;;;233.3
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;4;9.52;21.87;30.75;;P08/1;;;;;;;;;259.4
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;5;8.44;20.74;27.69;;P08/1;;;;;;;;;191.6
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;6;9.27;22.17;22.17;;P08/1;;;;;;;;;217
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;7;11.11;24.74;28.77;;P08/1;;;;;;;;;260.7
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;8;9.84;23.17;26.85;;P08/1;;;;;;;;;231.7
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;9;9.5;23.45;27.88;;P08/1;;;;;;;;;255.9
AL;Los bronces;14-Abr;AE43 R3;E43;A;3h;R3;10;8.64;22.09;26.99;;P08/1;;;;;;;;;187.9
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;1;7.67;21.64;24.77;;P08/1;;;;;18.5;3.25;4.45;0.67;220.9
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;2;7.27;20.31;25.53;;P08/1;;;;;;;;;258.2
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;3;8.17;21.02;27.52;;P08/1;;;;;;;;;303.2
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;4;8.78;22.12;28.15;;P08/1;;;;;;;;;287.6
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;5;6.36;20.1;25.35;;P08/1;;;;;;;;;259.2
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;6;8.38;21.2;28.32;;P08/1;;;;;;;;;222.2
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;7;7.39;21.69;26.6;;P08/1;;;;;;;;;283.6
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;8;8.21;20.81;28.7;;P08/1;;;;;;;;;301.6
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;9;7.89;22.23;26.83;;P08/1;;;;;;;;;270.7
AL;Los bronces;14-Abr;AE43 R4;E43;A;3h;R4;10;8.97;21.57;29.39;;P08/1;;;;;;;;;263.2
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;1;9.73;22.21;27.6;;P08/2;;;;;18.4;3.18;4.3;0.65;247.5
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;2;7.48;20.41;28.32;;P08/2;;;;;;;;;255.8
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;3;8.97;22.83;28.59;;P08/2;;;;;;;;;257
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;4;9.84;22.88;28.58;;P08/2;;;;;;;;;249.6
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;5;9.69;23.6;28.84;;P08/2;;;;;;;;;247
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;6;9.52;21.79;30.9;;P08/2;;;;;;;;;274
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;7;9.82;22.76;28.45;;P08/2;;;;;;;;;264.6
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;8;9.1;21.8;29.96;;P08/2;;;;;;;;;223.6
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;9;10.49;23.27;28.42;;P08/2;;;;;;;;;227.3
AL;Los bronces;14-Abr;VE43 R1;E43;V;3h;R1;10;10.34;23.2;29.71;;P08/2;;;;;;;;;247.4
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;1;9.29;23.35;25.78;;P08/2;;;;;18.4;3.38;4.15;0.62;257.8
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;2;7.46;20.76;26.73;;P08/2;;;;;;;;;239
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;3;9.33;22.08;28.87;;P08/2;;;;;;;;;221.1
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;4;9.22;22.75;26.44;;P08/2;;;;;;;;;281.6
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;5;8.67;22.22;26.71;;P08/2;;;;;;;;;258
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;6;8.93;22.86;26.02;;P08/2;;;;;;;;;256.5
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;7;10.13;24.16;27.22;;P08/2;;;;;;;;;248.6
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;8;9.27;23.63;26.87;;P08/2;;;;;;;;;246.8
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;9;9.02;22.66;28.68;;P08/2;;;;;;;;;239.2
AL;Los bronces;14-Abr;VE43 R2;E43;V;3h;R2;10;8.33;21.98;26.59;;P08/2;;;;;;;;;270.9
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;1;7.87;21.88;25.98;;P08/2;;;;;20.1;3.24;4.5;0.68;198.7
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;2;9.01;22.97;27.17;;P08/2;;;;;;;;;289.2
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;3;10.58;23.25;29.78;;P08/2;;;;;;;;;223.9
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;4;8.91;22.8;26.33;;P08/2;;;;;;;;;153
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;5;8.57;22.72;31.91;;P08/2;;;;;;;;;228.9
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;6;8.54;21.73;26.53;;P08/2;;;;;;;;;282.7
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;7;8.05;21.74;26.62;;P08/2;;;;;;;;;258.8
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;8;8.92;22.61;26.7;;P08/2;;;;;;;;;265.5
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;9;7.88;21.1;27.18;;P08/2;;;;;;;;;242.7
AL;Los bronces;14-Abr;VE43 R3;E43;V;3h;R3;10;9.13;23.16;27.6;;P08/2;;;;;;;;;304.5
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;1;8.85;23.43;27.5;;P08/2;;;;;19.7;3.41;4.15;0.62;290.6
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;2;8.85;22.37;28.31;;P08/2;;;;;;;;;290.6
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;3;9.05;22.6;28.09;;P08/2;;;;;;;;;304.3
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;4;8.75;22.75;26.03;;P08/2;;;;;;;;;313.8
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;5;10.23;23.22;28.75;;P08/2;;;;;;;;;335
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;6;9.19;22.36;26.49;;P08/2;;;;;;;;;347
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;7;8.69;21.8;27.01;;P08/2;;;;;;;;;302.2
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;8;9.57;21.85;30.58;;P08/2;;;;;;;;;326.4
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;9;9.61;22.6;28.38;;P08/2;;;;;;;;;275.8
AL;Los bronces;14-Abr;VE43 R4;E43;V;3h;R4;10;8.01;22.03;27.03;;P08/2;;;;;;;;;316.3
